"id:ID","uri","label","extensible","notation","definition","identifier","alt_label","pref_label"
"45214","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C64826","","","Myelocytes/Leukocytes","A relative measurement (ratio or percentage) of the myelocytes to leukocytes in a biological specimen.","C64826","Myelocytes/Leukocytes","Myelocyte to Leukocyte Ratio"
"45215","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C98868","","","Myelocytes/Total Cells","A relative measurement (ratio or percentage) of the myelocytes to total cells in a biological specimen (for example a bone marrow specimen).","C98868","Myelocytes/Total Cells","Myelocyte to Total Cell Ratio Measurement"
"45216","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C135434","","","Myeloid Maturation Index","A relative measurement (ratio) of the sum of myeloid maturation phase cells (pool) to the sum of myeloid proliferative phase cells (pool) in a biological specimen.","C135434","Myeloid Maturation Index","Myeloid Maturation Index"
"45217","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C135435","","","Myeloid Maturation Pool","A measurement of the myeloid maturation phase cells (metamyelocytes, band neutrophils, and segmented neutrophils) in a biological specimen.","C135435","Myeloid Maturation Pool","Myeloid Maturation Pool Count"
"45218","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C130165","","","Myeloid Progenitor Cells","A measurement of the myeloid progenitor cells in a biological specimen.","C130165","Myeloid Progenitor Cells","Myeloid Progenitor Cell Count"
"45219","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C135436","","","Myeloid Proliferation Index","A relative measurement (ratio) of the sum of myeloid proliferative phase cells (pool) to the sum of myeloid maturation phase cells (pool) in a biological specimen.","C135436","Myeloid Proliferation Index","Myeloid Proliferation Index"
"45220","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C135437","","","Myeloid Proliferation Pool","A measurement of the myeloid proliferative phase cells (myeloblasts, promyelocytes, and myelocytes) in a biological specimen.","C135437","Myeloid Proliferation Pool","Myeloid Proliferation Pool Count"
"45221","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C92242","","","Myeloid/Erythroid Ratio","A relative measurement of myeloid progenitor cells to erythrocyte precursor cells in a biological specimen.","C92242","Myeloid/Erythroid Ratio","Myeloid to Erythroid Ratio Measurement"
"45222","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C92280","","","Myeloperoxidase Antibody","A measurement of the myeloperoxidase antibody in a biological specimen.","C92280","Myeloperoxidase Antibody","Myeloperoxidase Antibody Measurement"
"45223","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C119290","","","Myeloperoxidase Index","The mean peroxidase activity index or staining intensity of the neutrophil population relative to the archetype.","C119290","Myeloperoxidase Index","Neutrophil Myeloperoxidase Index"
"45224","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C80198","","","Myeloperoxidase","A measurement of the myeloperoxidase in a biological specimen.","C80198","Myeloperoxidase","Myeloperoxidase Measurement"
"45225","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C79436","","","Myoglobin","A measurement of myoglobin in a biological specimen.","C79436","Myoglobin","Myoglobin Measurement"
"45226","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C106546","","","Myoglobin/Creatinine","A relative measurement (ratio or percentage) of the myoglobin to creatinine present in a sample.","C106546","Myoglobin/Creatinine","Myoglobin to Creatinine Ratio Measurement"
"45227","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C106547","","","Myosin Light Chain 3","A measurement of myosin light chain 3 in a biological specimen.","C106547","Cardiac myosin light chain 1;Myosin light chain 1, slow-twitch muscle B/ventricular isoform;Myosin Light Chain 3","Myosin Light Chain 3 Measurement"
"45228","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C184536","","","N,N-Dimethyltryptamine","A measurement of the N,N-dimethyltryptamine in a biological specimen.","C184536","Dimethyltryptamine;DMT;N,N-Dimethyltryptamine","N,N-Dimethyltryptamine Measurement"
"45229","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C79459","","","N-Acetyl Glucosamide","A measurement of N-acetyl glucosamide (sugar derivative) in a biological specimen.","C79459","N-Acetyl Glucosamide;N-Acetyl Glucosamine","N-Acetyl Glucosamide Measurement"
"45230","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C79460","","","N-Acetyl Glucosamide/Creatinine","A relative measurement (ratio or percentage) of the N-acetyl glucosamide to creatinine in a biological specimen.","C79460","N-Acetyl Glucosamide/Creatinine","N-Acetyl Glucosamide to Creatinine Ratio Measurement"
"45231","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C163470","","","N-acetyl-B-D-glucosaminidase/Creatinine","A relative measurement (ratio or percentage) of the N-acetyl-beta-D-glucosaminidase to creatinine in a biological specimen.","C163470","N-acetyl-B-D-glucosaminidase/Creatinine","N-acetyl-Beta-D-glucosaminidase to Creatinine Ratio Measurement"
"45232","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C103419","","","N-acetyl-beta-D-glucosaminidase","A measurement of the N-acetyl-beta-D-glucosaminidase (enzyme) in a biological specimen.","C103419","Beta-N-acetyl-D-glucosaminidase;N-acetyl-beta-D-glucosaminidase","N-acetyl-beta-D-glucosaminidase Measurement"
"45233","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C163471","","","N-Demethylase","A measurement of the N-Demethylase in a biological specimen.","C163471","N-Demethylase","N-Demethylase Measurement"
"45234","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C177967","","","N-Desmethylolanzapine","A measurement of the N-desmethylolanzapine in a biological specimen.","C177967","Desmethylolanzapine;DMO;N-Desmethylolanzapine;Norolanzapine","N-Desmethylolanzapine Measurement"
"45235","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C181403","","","N-Desmethyltramadol","A measurement of the N-desmethyltramadol in a biological specimen.","C181403","N-Desmethyltramadol;N-DSMT","N-Desmethyltramadol Measurement"
"45236","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C147404","","","N-methylhistamine","A measurement of the N-methylhistamine in a biological specimen.","C147404","N-methylhistamine","N-methylhistamine Measurement"
"45237","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C74743","","","N-telopeptide","A measurement of the N-telopeptide in a biological specimen.","C74743","N-telopeptide","N-Telopeptide Measurement"
"45238","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C120645","","","N-telopeptide/Creatinine","A relative measurement (ratio or percentage) of the N-telopeptide to creatinine in a biological specimen.","C120645","N-telopeptide/Creatinine","N-telopeptide to Creatinine Ratio Measurement"
"45239","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C139088","","","N-Terminal ProA-type Natriuretic Peptide","A measurement of the N-terminal proA-type natriuretic peptide in a biological specimen.","C139088","N-terminal pro-Atrial Natriuretic Peptide;N-Terminal ProA-type Natriuretic Peptide;NT proANP II","N-Terminal ProA-type Natriuretic Peptide Measurement"
"45240","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C96610","","","N-Terminal ProB-type Natriuretic Peptide","A measurement of the N-terminal proB-type natriuretic peptide in a biological specimen.","C96610","N-terminal pro-Brain Natriuretic Peptide;N-Terminal ProB-type Natriuretic Peptide;NT proBNP II","N-Terminal ProB-type Natriuretic Peptide Measurement"
"45241","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C165975","","","NAGASE Excretion Rate","A measurement of the amount of N-acetyl-beta-D-glucosaminidase being excreted in a biological specimen over a defined amount of time (e.g. one hour).","C165975","N-acetyl-beta-D-glucosaminidase Excretion Rate;NAGASE Excretion Rate","N-acetyl-beta-D-glucosaminidase Excretion Rate"
"45242","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C184592","","","Nalorphine","A measurement of the nalorphine in a biological specimen.","C184592","Allorphine;Antorphine;N-allylnormorphine;Nalorphine","Nalorphine Measurement"
"45243","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C75377","","","Nandrolone","A measurement of the nandrolone in a biological specimen.","C75377","Nandrolone;Norandrostenolone;Nortestosterone","Nandrolone Measurement"
"45244","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C184553","","","Naphyrone","A measurement of the naphyrone in a biological specimen.","C184553","Naphyrone","Naphyrone Measurement"
"45245","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C116203","","","Natural Killer Cell Function","A measurement of the natural killer cell function in a biological specimen.","C116203","Natural Killer Cell Activity;Natural Killer Cell Function","Natural Killer Cell Activity Measurement"
"45246","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C98762","","","Natural Killer Cells","A measurement of the total natural killer cells in a biological specimen.","C98762","Natural Killer Cells","Natural Killer Cell Count"
"45247","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C172494","","","Neoplastic Plasma Cells","A measurement of the neoplastic plasma cells in a biological specimen.","C172494","Clonal Plasma Cells;Monoclonal Plasma Cells;Monotypic Plasma Cells;Neoplastic Plasma Cells","Neoplastic Plasma Cell Count"
"45248","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C80199","","","Neopterin","A measurement of the neopterin in a biological specimen.","C80199","Neopterin","Neopterin Measurement"
"45249","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C184645","","","Nephrin","A measurement of the nephrin in a biological specimen.","C184645","Nephrin;NPHS1 Adhesion Molecule, Nephrin","Nephrin Measurement"
"45250","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C135439","","","Nerve Growth Factor","A measurement of the nerve growth factor in a biological specimen.","C135439","Nerve Growth Factor","Nerve Growth Factor Measurement"
"45251","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C142285","","","Neurofilament Light Chain Protein","A measurement of the neurofilament light chain protein in a biological specimen.","C142285","Neurofilament Light Chain Protein;Neurofilament Light Polypeptide;Protein Phosphatase 1, Regulatory Subunit 110","Neurofilament Light Chain Protein Measurement"
"45252","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C163473","","","Neurokinin A","A measurement of the neurokinin A in a biological specimen.","C163473","Neurokinin A;NKA;Substance K","Neurokinin A Measurement"
"45253","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C116205","","","Neuron Specific Enolase","A measurement of the neuron specific enolase in a biological specimen.","C116205","Enolase 2;Gamma-enolase;Neuron Specific Enolase","Neuron Specific Enolase Measurement"
"45254","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C74892","","","Neuropeptide Y","A measurement of the neuropeptide Y in a biological specimen.","C74892","Neuropeptide Y","Neuropeptide Y Measurement"
"45255","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C165977","","","Neuropilin-1","A measurement of the neuropilin-1 in a biological specimen.","C165977","BDCA4;CD304;Neuropilin-1;NP1;NRP;VEGF165R","Neuropilin-1 Measurement"
"45256","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C163475","","","Neurotensin","A measurement of the neurotensin in a biological specimen.","C163475","Neurotensin;NTS","Neurotensin Measurement"
"45257","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C147407","","","Neutral Fats","A measurement of the total neutral fats in a biological specimen.","C147407","Neutral Fats","Neutral Fats Measurement"
"45258","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C147300","","","Neutrophil Cytoplasmic Ab, Atypical","A measurement of the atypical (cytoplasmic staining usually uniform and no interlobular accentuation) neutrophil cytoplasmic antibodies in a biological specimen.","C147300","Anti-Neutrophil Cytoplasmic Antibody, Atypical;Neutrophil Cytoplasmic Ab, Atypical","Atypical Neutrophil Cytoplasmic Antibody Measurement"
"45259","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C147301","","","Neutrophil Cytoplasmic Ab, Classic","A measurement of the classic (cytoplasmic granular fluorescence with central interlobular accentuation) neutrophil cytoplasmic antibodies in a biological specimen.","C147301","Anti-Neutrophil Cytoplasmic Antibody, Classic;Neutrophil Cytoplasmic Ab, Classic","Classic Neutrophil Cytoplasmic Antibody Measurement"
"45260","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C147302","","","Neutrophil Cytoplasmic Ab, Perinuclear","A measurement of the perinuclear (perinuclear staining without nuclear extension) neutrophil cytoplasmic antibodies in a biological specimen.","C147302","Anti-Neutrophil Cytoplasmic Antibody, Perinuclear;Neutrophil Cytoplasmic Ab, Perinuclear","Perinuclear Neutrophil Cytoplasmic Antibody Measurement"
"45261","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C82026","","","Neutrophil Elastase","A measurement of the neutrophil elastase in a biological specimen.","C82026","Neutrophil Elastase","Neutrophil Elastase Measurement"
"45262","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C82027","","","Neutrophil Elastase, Polymorphonuclear","A measurement of the polymorphonuclear neutrophil elastase in a biological specimen.","C82027","Neutrophil Elastase, Polymorphonuclear","Polymorphonuclear Neutrophil Elastase Measurement"
"45263","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C84822","","","Neutrophilic Metamyelocytes","A measurement of the neutrophilic metamyelocytes in a biological specimen.","C84822","Neutrophilic Metamyelocytes","Neutrophilic Metamyelocyte Count"
"45264","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C84823","","","Neutrophilic Myelocytes","A measurement of the neutrophilic myelocytes in a biological specimen.","C84823","Neutrophilic Myelocytes","Neutrophilic Myelocyte Count"
"45265","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C181450","","","Neutrophilic Myelocytes/Lymphocytes","A relative measurement (ratio or percentage) of the neutrophilic myelocytes to lymphocytes in a biological specimen (for example a bone marrow specimen).","C181450","Neutrophilic Myelocytes/Lymphocytes","Neutrophilic Myelocytes to Lymphocytes Ratio Measurement"
"45266","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C132376","","","Neutrophilic Toxic Change","A measurement of any type of toxic change in cells of the neutrophilic lineage in a biological specimen.","C132376","Neutrophilic Toxic Change","Neutrophilic Toxic Change Assessment"
"45267","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C64830","","","Neutrophils Band Form","A measurement of the banded neutrophils in a biological specimen.","C64830","Neutrophils Band Form","Neutrophil Band Form Count"
