"id","alt_label","definition","identifier","notation","pref_label","uri"
"4659","Nail","The cutaneous plate on the dorsal surface of the distal end of a finger or toe. (NCI)","C33156","NAIL","Nail","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33156"
"4660","Nasal Bone","One of two small oblong bones placed side by side at the middle and upper part of the face. (NCI)","C33157","NASAL BONE","Nasal Bone","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33157"
"4661","","The upper respiratory tract extending from the nares to the pharynx.","C12424","NASAL CAVITY","Nasal Cavity","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12424"
"4662","Nasal Septum","The thin wall between the two nasal cavities. (NCI)","C33160","NASAL SEPTUM","Nasal Septum","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33160"
"4663","","The part of the pharynx above the soft palate, which is continuous with the nasal cavity and extends to the oropharynx.","C12423","NASOPHARYNX","Nasopharynx","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12423"
"4664","Navicular Bone","An oval-shaped bone of the tarsus found on the medial side of the foot. (NCI)","C33162","NAVICULAR BONE","Navicular Bone","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33162"
"4665","Neck","The region that connects the head to the rest of the body. (NCI)","C13063","NECK","Neck","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C13063"
"4666","","A bundle of neuronal fibers that transmits electrochemical impulses encoding sensory and motor information from one body part to another.","C12466","NERVE","Nerve","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12466"
"4667","","The protuberance in the skin where the ducts of the mammary gland open.","C12299","NIPPLE","Nipple","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12299"
"4668","Nose","A structure of special sense serving as an organ of the sense of smell and as an entrance to the respiratory tract. (NCI)","C12756","NOSE","Nose","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12756"
"4669","Naris;Nostril","One of the two channels of the nose, from the point where they divide to the external opening. (NCI)","C33178","NOSTRIL","Nostril","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33178"
"4670","","Any lymph node located in the posterior of the neck, including the postauricular, superficial occipital, middle posterior cervical chain, and lower posterior cervical chain.","C142301","NUCHAL LYMPH NODE","Nuchal Lymph Node","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C142301"
"4671","","A nucleus comprising neurons in the forebrain, ventral to the dorsal caudate and putamen.","C52733","NUCLEUS ACCUMBENS","Accumbens Nucleus","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C52733"
"4672","BASAL NUCLEUS/DIAGONAL BAND","A brain structure that is part of the septal nuclear complex. It is connected with the hippocampus, hypothalamus and amygdala.","C97342","NUCLEUS OF DIAGONAL BAND","Nucleus of Diagonal Band","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C97342"
"4673","","A muscle of the pelvis that originates on the obturator foramen and obturatory membrane and inserts on the trochanteric fossa of the femur.","C33191","OBTURATOR EXTERNUS MUSCLE","Obturator Externus Muscle","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33191"
"4674","","A muscle of the pelvis that originates on the ischiopubic ramus and obturator membrane and inserts on the greater trochanter.","C33192","OBTURATOR INTERNUS MUSCLE","Obturator Internus Muscle","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33192"
"4675","","A pelvic lymph node located along the obturator artery.","C88141","OBTURATOR LYMPH NODE","Obturator Lymph Node","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C88141"
"4676","","One of two muscles located in the pelvis: the obturator externus muscle or the obturator internus muscle. (NCI)","C33193","OBTURATOR MUSCLE","Obturator Muscle","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33193"
"4677","","One of the four regions of cortex in each cerebral hemisphere, located posterior to the temporal lobe and inferior to the parietal lobe.","C12355","OCCIPITAL LOBE","Occipital Lobe","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12355"
"4678","","A lymph node located in the back of the head adjacent to the trapezius muscle.","C98188","OCCIPITAL LYMPH NODE","Occipital Lymph Node","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C98188"
"4679","","The occipital region of the skin that covers the top of the head. (NCI)","C103456","OCCIPITAL SCALP","Occipital Scalp","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C103456"
"4680","","The third cranial nerve.","C12758","OCULOMOTOR NERVE","Oculomotor Nerve","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12758"
"4681","Olecranon","A prominence at the proximal end of the ulna. It forms the tip of the elbow. (NCI)","C33200","OLECRANON","Olecranon","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33200"
"4682","","The portion of the vertebrate forebrain that lies behind the ethmoid bones; it begins the rhinencephalon.","C28401","OLFACTORY BULB","Olfactory Bulb","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C28401"
"4683","","The mucosal membranes that line the nasal cavity.","C33205","OLFACTORY MUCOSA","Olfactory Mucosa","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33205"
"4684","","The first cranial nerve.","C12759","OLFACTORY NERVE","Olfactory Nerve","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12759"
"4685","","A double layer of peritoneum covering abdominal organs.","C33209","OMENTUM","Omentum","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33209"
"4686","","An artery arising from the internal carotid artery that branches into two groups of vessels; the orbital group that supplies the orbit and surrounding parts and the ocular group that supplies the globe and muscles of the eye.","C33216","OPHTHALMIC ARTERY","Ophthalmic Artery","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33216"
"4687","","A muscle of the arm, in general extending from the distal border of the flexor retinaculum and the tubercles of the scaphoid and trapezium, to the lateral aspect of the first metacarpal; primary function is rotation and flexion of the thumb.","C150853","OPPONENS POLLICIS MUSCLE","Opponens Pollicis Muscle","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C150853"
"4688","Optic Nerve Head","The portion of the retina at which the axons of the ganglion cells exit the eyeball to form the optic nerve.","C12760","OPTIC DISC","Optic Disc","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12760"
"4689","Second Cranial Nerve","A cranial nerve extending between the retina and optic chiasma, which innervates the eye.","C12761","OPTIC NERVE","Optic Nerve","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12761"
"4690","Buccal cavity;Mouth","The cavity of the mouth.","C12421","ORAL CAVITY","Oral Cavity","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12421"
"4691","","The mucosal membranes that line the oral cavity.","C77637","ORAL MUCOSA","Oral Mucosa","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C77637"
"4692","","A ring-like band of skeletal muscle on the palpebrae, temple, cheeks, and surrounding the orbit, which originates on the frontal bone, medial palpebral ligament, and lacrimal bone, and which inserts into the lateral palpebral raphe.","C52886","ORBICULARIS OCULI MUSCLE","Orbicularis Oculi Muscle","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C52886"
"4693","Eye Socket;Ocular Orbit;Orbit","The bony cavity that contains the eye and its associated structures.","C12347","ORBIT","Orbit","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12347"
"4694","","The part of the pharynx between the soft palate and the upper portion of the epiglottis. (NCI)","C12762","OROPHARYNX","Oropharynx","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12762"
"4695","Osteomeatal Complex","A narrow channel that connects the frontal sinus, anterior ethmoid air cells, and maxillary sinus to the middle meatus, allowing drainage and ventilation. It includes the maxillary ostium, infundibulum, ethmoid bulla, uncinate process, and hiatus semilunaris.","C174318","OSTIOMEATAL COMPLEX","Ostiomeatal Complex","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C174318"
"4696","","A spherical aggregation of cells found in the ovaries that contains a single oocyte. (NCI)","C33244","OVARIAN FOLLICLE","Ovarian Follicle","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33244"
"4697","","The female gonad.","C12404","OVARY","Ovary","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12404"
"4698","","The roof of the oral cavity. It separates the oral cavity from the nasal cavity.","C12229","PALATE","Palate","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12229"
"4699","Palatine Bone","An irregularly shaped bone positioned at the back part of the nasal cavity between the maxilla and the pterygoid process of the sphenoid. It forms the posterior part of the hard palate and the lateral wall of the nasal fossa and helps to form the floor of the orbit as well as several adjoining parts. (NCI)","C52745","PALATINE BONE","Palatine Bone","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C52745"
"4700","","The undersurface of the hand. (NCI)","C33252","PALM","Palmar Region","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33252"
"4701","","A type of artery that supplies blood to the fingers and includes the common palmar digital arteries, the dorsal digital arteries of the hand, and the proper palmar digital arteries. (NCI)","C177994","PALMAR DIGITAL ARTERY","Palmar Digital Artery","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C177994"
"4702","","The part of the conjunctiva that covers the inner surface of the eyelid.","C12901","PALPEBRAL CONJUNCTIVA","Palpebral Conjunctiva","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12901"
"4703","","The elliptical shaped curve of the bottom border of the upper eyelid, extending from the medial canthus to the lateral canthus.","C174322","PALPEBRAL FISSURE","Palpebral Fissure","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C174322"
"4704","","A digestive organ in the abdomen that has both endocrine and exocrine functions.","C12393","PANCREAS","Pancreas","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12393"
"4705","Body of the Pancreas","The part of the pancreas from the point where it crosses the portal vein to the point where it enters the lienorenal ligament. (NCI)","C12270","PANCREAS, BODY","Body of the Pancreas","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12270"
"4706","Endocrine Pancreas","The pancreatic tissue that contains the islets of Langerhans. It is responsible for the production and secretions of the pancreatic hormones. (NCI)","C12608","PANCREAS, ENDOCRINE","Islet of Langerhans","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12608"
"4707","Exocrine Pancreas","An enzyme producing region of the pancreatic tissue containing the pancreatic acini and exocrine intralobular ducts which collectively secrete the digestive enzymes into the main pancreatic duct to drain into the duodenal part of the small intestine. (NCI)","C32546","PANCREAS, EXOCRINE","Exocrine Pancreas","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C32546"
"4708","Head of the Pancreas","That portion of the pancreas lying in the concavity of the duodenum. (NCI)","C12269","PANCREAS, HEAD","Head of the Pancreas","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12269"
"4709","","The portion of the pancreas that is the junction of the head and body of the pancreas, and lies anterior to the aorta.","C158551","PANCREAS, NECK","Neck of the Pancreas","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C158551"
"4710","Tail of the Pancreas","The left extremity of the pancreas within the lienorenal ligament. (NCI)","C12271","PANCREAS, TAIL","Tail of the Pancreas","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12271"
"4711","","A duct that conveys pancreatic secretions from the pancreas to the duodenum.","C12272","PANCREATIC DUCT","Pancreatic Duct","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12272"
"4712","Lymph Node, Para-Aortic","Lymph node(s) adjacent to the lumbar vertebral column.","C77643","PARA-AORTIC LYMPH NODE","Paraaortic Lymph Node","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C77643"
"4713","","A lymph node located adjacent to the lumbar region of the spine, along the right lateral aspect of the inferior vena cava. (NCI)","C117869","PARACAVAL LYMPH NODE","Paracaval Lymph Node","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C117869"
"4714","","Naturally occurring spaces between the colon and the abdominal wall, lateral to the ascending and descending colons.","C89787","PARACOLIC GUTTER","Paracolic Gutter","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C89787"
"4715","","A lymph node located adjacent to the larynx, in the parapharyngeal space.","C147453","PARALARYNGEAL LYMPH NODE","Paralaryngeal Lymph Node","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C147453"
"4716","Parametrium","The subserous connective tissue of the pelvic floor of the supracervical portion of the uterus. The parametrium extends laterally between the layers of the broad ligament. (NCI)","C12320","PARAMETRIUM","Parametrium","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12320"
"4717","","The air-filled cavities adjacent to the nasal cavity lined by a mucous membrane and located in the bones of the skull.","C12763","PARANASAL SINUS","Paranasal Sinus","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12763"
"4718","","Any lymph node located in the potential space of the neck, which is bounded superiorly by the base of the skull, inferiorly by the greater cornu of the hyoid bone, anteriorly by the investing fascia of the deep cervical fascia covering the medial pterygoid muscle, posteriorly by the prevertebral layer of the deep cervical fascia, medially by the middle (pretracheal) layer of the deep cervical fascia, and laterally by the investing fascia of the deep cervical fascia covering the deep lobe of the parotid.","C142302","PARAPHARYNGEAL LYMPH NODE","Parapharyngeal Lymph Node","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C142302"
"4719","","The area of the body surrounding the spinal column.","C166000","PARASPINAL REGION","Paraspinal Region","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C166000"
"4720","","A usually small autonomic ganglion of the parasympathetic nervous system. The majority are located near or in the organs that they innervate. (NCI)","C52557","PARASYMPATHETIC GANGLIA","Parasympathetic Ganglion","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C52557"
"4721","","Endocrine gland, usually in close proximity to the thyroid gland, that produces parathyroid hormone.","C12765","PARATHYROID GLAND","Parathyroid Gland","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12765"
"4722","","A lymph node located adjacent to the trachea within the mediastinum. (NCI)","C103426","PARATRACHEAL LYMPH NODE","Paratracheal Lymph Node","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C103426"
"4723","","A cluster of neuronal cell bodies and their dendrites located just ventral and lateral to the spinal cord that give rise to the sympathetic nervous system.","C97925","PARAVERTEBRAL GANGLIA","Para-Spinal Ganglion","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C97925"
"4724","Parietal Lobe","One of the lobes of the cerebral hemisphere located superiorly to the occipital lobe and posteriorly to the frontal lobe. Cognition and visuospatial processing are its main function. (NCI)","C12354","PARIETAL LOBE","Parietal Lobe","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12354"
"4725","Parotid Gland Lymph Node","Lymph node(s) in or adjacent to the parotid gland.","C33278","PAROTID GLAND LYMPH NODE","Parotid Gland Lymph Node","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33278"
"4726","","The salivary gland located adjacent to the ear.","C12427","PAROTID GLAND","Parotid Gland","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12427"
"4727","","A part of the substantia nigra. The pars compacta nerve cells contain melanin and are involved in motor control. (NCI)","C97341","PARS COMPACTA","Pars Compacta","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C97341"
"4728","","A small bone in front of the femorotibial joint that articulates with the femur.","C33282","PATELLA","Patella","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33282"
"4729","","The entire structure distal to the ankle joint/tarsus or wrist joint/carpus in quadruped animals.","C77660","PAW","Paw","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C77660"
