"id:ID","core","ct","described_value_domain","description","label","name","ordinal","role","simple_data_type","uri"
"2764","Perm","","","Reason not done. Used in conjunction with MISTAT when value is NOT DONE. Examples: ""SAMPLE AUTOLYZED"", ""SPECIMEN LOST"".","Reason Not Done","MIREASND","20","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mi/mireasnd"
"2765","Perm","","","Name or identifier of the vendor (e.g., laboratory) that provided the test results.","Laboratory/Vendor Name","MINAM","21","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mi/minam"
"2766","Req","C78734","","Subject of the observation. Defines the type of specimen used for a measurement. Examples: ""TISSUE"", ""BLOOD"", ""BONE MARROW"".","Specimen Material Type","MISPEC","22","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mi/mispec"
"2767","Exp","C78733","","Free or standardized text describing the condition of the specimen. Example: ""AUTOLYZED"".","Specimen Condition","MISPCCND","23","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mi/mispccnd"
"2768","Perm","C74456","","Location relevant to the collection of the specimen. Examples: ""LUNG"", ""KNEE JOINT"", ""ARM"", ""THIGH"".","Specimen Collection Location","MILOC","24","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mi/miloc"
"2769","Perm","C99073","","Qualifier for laterality of the location of the specimen in MILOC. Examples: ""LEFT"", ""RIGHT"", ""BILATERAL"".","Specimen Laterality within Subject","MILAT","25","Variable Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mi/milat"
"2770","Perm","C99074","","Qualifier for directionality of the location of the specimen in MILOC. Examples: ""DORSAL"", ""PROXIMAL"".","Specimen Directionality within Subject","MIDIR","26","Variable Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mi/midir"
"2771","Perm","C85492","","Method of the test or examination. This could include the technique or type of staining used for the slides. Examples: ""IHC"", ""Crystal violet"", ""Safranin"", ""Trypan blue"", or ""Propidium iodide"".","Method of Test or Examination","MIMETHOD","27","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mi/mimethod"
"2772","Exp","C66742","","Operationally derived indicator used to identify the last non-missing value prior to RFXSTDTC. The value should be ""Y"" or null.","Last Observation Before Exposure Flag","MILOBXFL","28","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mi/milobxfl"
"2773","Perm","C66742","","Indicator used to identify a baseline value. The value should be ""Y"" or null. Note that MIBLFL is retained for backward compatibility. The authoritative baseline flag for statistical analysis is in an ADaM dataset.","Baseline Flag","MIBLFL","29","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mi/miblfl"
"2774","Perm","C78735","","Role of the person who provided the evaluation. Example: ""PATHOLOGIST"", ""PEER REVIEW"", ""SPONSOR PATHOLOGIST"".","Evaluator","MIEVAL","30","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mi/mieval"
"2775","Exp","","","Clinical encounter number. Numeric version of VISIT, used for sorting.","Visit Number","VISITNUM","31","Timing","Num","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mi/visitnum"
"2776","Perm","","","Protocol-defined description of clinical encounter. May be used in addition to VISITNUM and/or VISITDY.","Visit Name","VISIT","32","Timing","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mi/visit"
"2777","Perm","","","Planned study day of the visit based upon RFSTDTC in Demographics.","Planned Study Day of Visit","VISITDY","33","Timing","Num","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mi/visitdy"
"2778","Perm","","","Number that gives the planned order of the element within the arm for the element in which the assessment was made.","Planned Order of Element within Arm","TAETORD","34","Timing","Num","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mi/taetord"
"2779","Perm","C99079","","Epoch associated with the date/time at which the specimen was collected.","Epoch","EPOCH","35","Timing","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mi/epoch"
"2780","Exp","","ISO 8601 datetime or interval","Date/time of specimen collection, in ISO 8601 format.","Date/Time of Specimen Collection","MIDTC","36","Timing","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mi/midtc"
"2781","Perm","","","Study day of specimen collection, in integer days. The algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in the Demographics (DM) domain.","Study Day of Specimen Collection","MIDY","37","Timing","Num","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mi/midy"
"2782","Req","","","Unique identifier for a study.","Study Identifier","STUDYID","1","Identifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/studyid"
"2783","Req","","","Two-character abbreviation for the domain.","Domain Abbreviation","DOMAIN","2","Identifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/domain"
"2784","Req","","","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.","Unique Subject Identifier","USUBJID","3","Identifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/usubjid"
"2785","Req","","","Sequence number to ensure uniqueness of records within a dataset for a subject (or within a parameter, in the case of the Trial Summary domain). May be any valid number (including decimals) and does not have to start at 1.","Sequence Number","MKSEQ","4","Identifier","Num","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mkseq"
"2786","Perm","","","Used to link together a block of related records within a subject in a domain.","Group ID","MKGRPID","5","Identifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mkgrpid"
"2787","Perm","","","Optional internal or external identifier such as lab specimen ID or a medical image.","Reference ID","MKREFID","6","Identifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mkrefid"
"2788","Perm","","","Sponsor-defined identifier. Example: Preprinted line identifier on a Concomitant Medications page.","Sponsor-Defined Identifier","MKSPID","7","Identifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mkspid"
"2789","Perm","","","Identifier used to link related records across domains. This may be a one-to-one or a one-to-many relationship.","Link ID","MKLNKID","8","Identifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mklnkid"
"2790","Perm","","","Identifier used to link related records across domains. This will usually be a many-to-one relationship.","Link Group ID","MKLNKGRP","9","Identifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mklnkgrp"
"2791","Req","C127269","","Short character value for MKTEST used as a column name when converting a dataset from a vertical format to a horizontal format. The value in MKTESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). MKTESTCD cannot contain characters other than letters, numbers, or underscores. Examples: ""TNDRIND"", ""SWLLIND"", ""SGJSNSCR"".","Short Name of Musculoskeletal Test","MKTESTCD","10","Topic","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mktestcd"
"2792","Req","C127270","","Long name For MKTESTCD. Examples: ""Tenderness Indicator"", ""Swollen Indicator"", ""Sharp/Genant JSN Score"".","Name of Musculoskeletal Test","MKTEST","11","Synonym Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mktest"
"2793","Perm","","","Used to define a category of topic-variable values. Examples: ""SWOLLEN/TENDER JOINT ASSESSMENT"".","Category for Musculoskeletal Test","MKCAT","12","Grouping Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mkcat"
"2794","Perm","","","Used to define a further categorization of MKCAT values.","Subcategory for Musculoskeletal Test","MKSCAT","13","Grouping Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mkscat"
"2795","Perm","C71148","","Position of the subject during a measurement or examination. Examples: ""SUPINE"", ""STANDING"", ""SITTING"".","Position of Subject","MKPOS","14","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mkpos"
"2796","Exp","","","Result of the measurement or finding as originally received or collected.","Result or Finding in Original Units","MKORRES","15","Result Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mkorres"
"2797","Perm","C71620","","Unit for MKORRES.","Original Units","MKORRESU","16","Variable Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mkorresu"
"2798","Exp","","","Contains the result value for all findings, copied or derived from MKORRES in a standard format or in standard units. MKSTRESC should store all results or findings in character format; if results are numeric, they should also be stored in numeric format in MKSTRESN. For example, if various tests have results ""NONE"", ""NEG"", and ""NEGATIVE"" in MKORRES and these results effectively have the same meaning, they could be represented in standard format in MKSTRESC as ""NEGATIVE"".","Character Result/Finding in Std Format","MKSTRESC","17","Result Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mkstresc"
"2799","Perm","","","Used for continuous or numeric results or findings in standard format; copied in numeric format from MKSTRESC. MKSTRESN should store all numeric test results or findings.","Numeric Result/Finding in Standard Units","MKSTRESN","18","Result Qualifier","Num","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mkstresn"
"2800","Perm","C71620","","Standardized units used for MKSTRESC and MKSTRESN.","Standard Units","MKSTRESU","19","Variable Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mkstresu"
"2801","Perm","C66789","","Used to indicate that a question was not asked or a test was not done, or that a test was attempted but did not generate a result. Should be null if a result exists in MKORRES.","Completion Status","MKSTAT","20","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mkstat"
"2802","Perm","","","Reason not done. Used in conjunction with MKSTAT when value is ""NOT DONE"".","Reason Not Done","MKREASND","21","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mkreasnd"
"2803","Exp","C74456","","Anatomical location of the subject relevant to the collection of the measurement. Examples: ""INTERPHALANGEAL JOINT 1"", ""SHOULDER JOINT"".","Location Used for the Measurement","MKLOC","22","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mkloc"
"2804","Perm","C99073","","Qualifier for anatomical location or specimen further detailing laterality. Examples: ""RIGHT"", ""LEFT"", ""BILATERAL"".","Laterality","MKLAT","23","Variable Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mklat"
"2805","Perm","C99074","","Qualifier for anatomical location further detailing directionality. Examples: ""ANTERIOR"", ""LOWER"", ""PROXIMAL"".","Directionality","MKDIR","24","Variable Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mkdir"
"2806","Perm","C85492","","Method of the test or examination. Examples: ""X-RAY"", ""MRI"", ""CT SCAN"".","Method of Test or Examination","MKMETHOD","25","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mkmethod"
"2807","Exp","C66742","","Operationally derived indicator used to identify the last non-missing value prior to RFXSTDTC. The value should be ""Y"" or null.","Last Observation Before Exposure Flag","MKLOBXFL","26","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mklobxfl"
"2808","Perm","C66742","","Indicator used to identify a baseline value. Should be ""Y"" or null. Note that MKBLFL is retained for backward compatibility. The authoritative baseline for statistical analysis is in an ADaM dataset.","Baseline Flag","MKBLFL","27","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mkblfl"
"2809","Perm","C66742","","Used to indicate a derived record (e.g., a record that represents the average of other records such as a computed baseline). Should be ""Y"" or null.","Derived Flag","MKDRVFL","28","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mkdrvfl"
"2810","Perm","C78735","","Role of the person who provided the evaluation. Used only for results that are subjective (e.g., assigned by a person or a group). Examples: ""ADJUDICATION COMMITTEE"", ""INDEPENDENT ASSESSOR"", ""RADIOLOGIST"".","Evaluator","MKEVAL","29","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mkeval"
"2811","Perm","C96777","","Used to distinguish multiple evaluators with the same role recorded in MKEVAL. Examples: ""RADIOLOGIST1"" or ""RADIOLOGIST2"".","Evaluator Identifier","MKEVALID","30","Variable Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mkevalid"
"2812","Exp","","","Clinical encounter number. Numeric version of VISIT, used for sorting.","Visit Number","VISITNUM","31","Timing","Num","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/visitnum"
"2813","Perm","","","Protocol-defined description of a clinical encounter.","Visit Name","VISIT","32","Timing","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/visit"
"2814","Perm","","","Planned study day of VISIT. Should be an integer.","Planned Study Day of Visit","VISITDY","33","Timing","Num","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/visitdy"
"2815","Perm","","","Number that gives the planned order of the element within the arm for the element in which the assessment was made.","Planned Order of Element within Arm","TAETORD","34","Timing","Num","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/taetord"
"2816","Perm","C99079","","Epoch associated with the date/time at which the assessment was made.","Epoch","EPOCH","35","Timing","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/epoch"
"2817","Exp","","ISO 8601 datetime or interval","Collection date and time of an observation.","Date/Time of Collection","MKDTC","36","Timing","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mkdtc"
"2818","Perm","","","Actual study day of visit/collection/exam expressed in integer days relative to the sponsor-defined RFSTDTC in Demographics.","Study Day of Visit/Collection/Exam","MKDY","37","Timing","Num","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mkdy"
"2819","Perm","","","Text description of time when a measurement or observation should be taken as defined in the protocol. This may be represented as an elapsed time relative to a fixed reference point, such as time of last dose. See MKTPTNUM and MKTPTREF.","Planned Time Point Name","MKTPT","38","Timing","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mktpt"
"2820","Perm","","","Numeric version of planned time point used in sorting.","Planned Time Point Number","MKTPTNUM","39","Timing","Num","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mktptnum"
"2821","Perm","","ISO 8601 duration","Planned Elapsed time relative to a planned fixed reference (MKTPTREF; e.g., ""PREVIOUS DOSE"", ""PREVIOUS MEAL""). This variable is useful where there are repetitive measures. Not a clock time or a date/time variable, but an interval, represented as ISO duration.","Planned Elapsed Time from Time Point Ref","MKELTM","40","Timing","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/mk/mkeltm"
