"id:ID","alt_label","definition","extensible","identifier","label","notation","pref_label","uri"
"633","Lansky Play-Performance Status Scale Clinical Classification Test Name","Lansky Play-Performance Status Scale test name.","false","C138214","Lansky Play-Performance Status Scale Clinical Classification Test Name","LPPSS1TN","CDISC Clinical Classification LPSS Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C138214"
"634","Laterality","CDISC terminology for anatomical location or specimen further detailing the side(s) of interest.","true","C99073","Laterality","LAT","CDISC SDTM Laterality Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C99073"
"635","Lead Abnormality","Terminology related to the complications of cardiac lead systems.","true","C101862","Lead Abnormality","LEADABN","CDISC SDTM Lead Abnormality Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C101862"
"636","Lead Status","The status of the lead.","true","C101867","Lead Status","LEADSTAT","CDISC SDTM Lead Status Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C101867"
"637","Left Ventricular Ejection Fraction Measurement Result","Terminology for results of left ventricular ejection fraction assessments.","true","C101868","Left Ventricular Ejection Fraction Measurement Result","LVEFMRE","CDISC SDTM Left Ventricular Ejection Fraction Measurement Result Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C101868"
"638","Lesion Complexity","Terminology related to the risk of percutaneous coronary intervention for a particular lesion.","false","C101861","Lesion Complexity","LSNCMPX","CDISC SDTM Lesion Complexity Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C101861"
"639","Life Events Checklist for DSM-5 Standard Version Questionnaire Test Code","Life Events Checklist for DSM-5 Standard Version test code.","false","C135690","Life Events Checklist for DSM-5 Standard Version Questionnaire Test Code","LEC01TC","CDISC Questionnaire LEC-5 Standard Version Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C135690"
"640","Life Events Checklist for DSM-5 Standard Version Questionnaire Test Name","Life Events Checklist for DSM-5 Standard Version test name.","false","C135689","Life Events Checklist for DSM-5 Standard Version Questionnaire Test Name","LEC01TN","CDISC Questionnaire LEC-5 Standard Version Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C135689"
"641","Location of Most Severe Stenosis Within a Graft","Terminology used to describe the part of the graft that is most severely stenotic.","false","C101851","Location of Most Severe Stenosis Within a Graft","GRSTNLOC","CDISC SDTM Location of Most Severe Stenosis Within a Graft Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C101851"
"642","Lung Cancer Findings About Test Code","Terminology relevant to the test codes that describe findings about a lung cancer event or intervention.","true","C154687","Lung Cancer Findings About Test Code","LUFATSCD","CDISC SDTM Lung Cancer Findings About Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C154687"
"643","Lung Cancer Findings About Test Name","Terminology relevant to the test names that describe findings about a lung cancer event or intervention.","true","C154688","Lung Cancer Findings About Test Name","LUFATS","CDISC SDTM Lung Cancer Findings About Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C154688"
"644","Malaria Findings About Test Code","Terminology relevant to the test codes that describe findings about a malaria event or intervention.","true","C132320","Malaria Findings About Test Code","MRFATSCD","CDISC SDTM Malaria Findings About Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C132320"
"645","Malaria Findings About Test Name","Terminology relevant to the test names that describe findings about a malaria event or intervention.","true","C132319","Malaria Findings About Test Name","MRFATS","CDISC SDTM Malaria Findings About Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C132319"
"646","Marital Status Response","A terminology codelist relevant to a person's current conjugal status.","true","C76348","Marital Status Response","MARISTAT","CDISC SDTM Marital Status Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C76348"
"647","Mayo-Portland Adaptability Inventory-4 Questionnaire Test Code","Mayo-Portland Adaptability Inventory-4 test code.","false","C115406","Mayo-Portland Adaptability Inventory-4 Questionnaire Test Code","MPAI1TC","CDISC Questionnaire MPAI-4 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C115406"
"648","Mayo-Portland Adaptability Inventory-4 Questionnaire Test Name","Mayo-Portland Adaptability Inventory-4 test name.","false","C115405","Mayo-Portland Adaptability Inventory-4 Questionnaire Test Name","MPAI1TN","CDISC Questionnaire MPAI-4 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C115405"
"649","Mechanical Circulatory Support Placement Timing","A terminology codelist to describe the timing of mechanical circulatory support placement.","false","C101845","Mechanical Circulatory Support Placement Timing","MCRCSPTM","CDISC SDTM Mechanical Circulatory Support Placement Timing Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C101845"
"650","Medical Evaluator","The individual responsible for the medical assessment.","true","C96777","Medical Evaluator","MEDEVAL","CDISC SDTM Medical Evaluator Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C96777"
"651","Medical History Event Date Type","Terminology relevant to the classification of the medical condition or event by which MHSTDTC is defined.","true","C124301","Medical History Event Date Type","MHEDTTYP","CDISC SDTM Medical History Event Date Type Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124301"
"652","Method","Method is any technique or procedure (an action) that determines how an observation or clinical finding was made.","true","C85492","Method","METHOD","CDISC SDTM Method Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C85492"
"653","Michigan Neuropathy Screening Instrument Questionnaire Test Code","Michigan Neuropathy Screening Instrument test code.","false","C100152","Michigan Neuropathy Screening Instrument Questionnaire Test Code","MNSI1TC","CDISC Questionnaire MNSI Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C100152"
"654","Michigan Neuropathy Screening Instrument Questionnaire Test Name","Michigan Neuropathy Screening Instrument test name.","false","C100151","Michigan Neuropathy Screening Instrument Questionnaire Test Name","MNSI1TN","CDISC Questionnaire MNSI Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C100151"
"655","Microbial Identification Certainty","Terminology relevant to the degree of certainty of the correctness of a microbial identification test result.","false","C102581","Microbial Identification Certainty","MCIDCERT","CDISC SDTM Microbial Identification Certainty Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C102581"
"656","Microbiology Findings Test Details","Terminology relevant to the additional descriptions of the test being performed to produce the microbiology finding.","true","C174225","Microbiology Findings Test Details","MBFTSDTL","CDISC SDTM Microbiology Findings Test Details Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C174225"
"657","Microbiology Susceptibility Test Code","Terminology relevant to the test codes that define microorganism responses to antimicrobial agents.","true","C128688","Microbiology Susceptibility Test Code","MSTESTCD","CDISC SDTM Microbiology Susceptibility Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C128688"
"658","Microbiology Susceptibility Test Name","Terminology relevant to the test names that define microorganism responses to antimicrobial agents.","true","C128687","Microbiology Susceptibility Test Name","MSTEST","CDISC SDTM Microbiology Susceptibility Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C128687"
"659","Microbiology Susceptibility Testing Result Category","Used to categorize the result of a finding in a standard format.","false","C85495","Microbiology Susceptibility Testing Result Category","MSRESCAT","CDISC SDTM Microbiology Susceptibility Testing Result Category Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C85495"
"660","Microbiology Test Code","Terminology relevant to the microbiology test codes of the CDISC Study Data Tabulation Model.","true","C120527","Microbiology Test Code","MBTESTCD","CDISC SDTM Microbiology Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C120527"
"661","Microbiology Test Name","Terminology relevant to the microbiology test names of the CDISC Study Data Tabulation Model.","true","C120528","Microbiology Test Name","MBTEST","CDISC SDTM Microbiology Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C120528"
"662","Microorganism","Microorganisms, bacteria, fungi and other organisms.","true","C85491","Microorganism","MICROORG","CDISC SDTM Microorganism Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C85491"
"663","Microscopic Findings Test Details","Terminology relevant to the additional descriptions of the test being performed to produce the microscopic result.","true","C125922","Microscopic Findings Test Details","MIFTSDTL","CDISC SDTM Microscopic Findings Test Detail Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C125922"
"664","Mini-Mental State Examination 2 Standard Version Functional Test Test Code","Mini-Mental State Examination 2 Standard Version test code.","false","C150770","Mini-Mental State Examination 2 Standard Version Functional Test Test Code","MMS2TC","CDISC Functional Test MMSE-2 Standard Version Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150770"
"665","Mini-Mental State Examination 2 Standard Version Functional Test Test Name","Mini-Mental State Examination 2 Standard Version test name.","false","C150769","Mini-Mental State Examination 2 Standard Version Functional Test Test Name","MMS2TN","CDISC Functional Test MMSE-2 Standard Version Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150769"
"666","Mini-Mental State Examination Functional Test Test Code","Mini-Mental State Examination test code.","false","C100142","Mini-Mental State Examination Functional Test Test Code","MMS1TC","CDISC Functional Test MMSE Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C100142"
"667","Mini-Mental State Examination Functional Test Test Name","Mini-Mental State Examination test name.","false","C100141","Mini-Mental State Examination Functional Test Test Name","MMS1TN","CDISC Functional Test MMSE Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C100141"
"668","Mode of Delivery","A terminology codelist relevant to the mode of delivery of a fetus or neonate.","true","C181165","Mode of Delivery","MODDLV","CDISC SDTM Mode of Delivery Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C181165"
"669","Mode of Disease Transmission","The terminology relevant to the mechanism by which a disease is transmitted.","true","C127265","Mode of Disease Transmission","MODTRN","CDISC SDTM Mode of Disease Transmission Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C127265"
"670","Mode of Subject Contact","Terminology relevant to the means by which interaction occurs between the subject and person or entity.","true","C171445","Mode of Subject Contact","CNTMODE","CDISC SDTM Mode of Subject Contact Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C171445"
"671","Model for End Stage Liver Disease Clinical Classification Test Code","Model for End Stage Liver Disease test code.","false","C120991","Model for End Stage Liver Disease Clinical Classification Test Code","MELD01TC","CDISC Clinical Classification MELD Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C120991"
"672","Model for End Stage Liver Disease Clinical Classification Test Name","Model for End Stage Liver Disease test name.","false","C120990","Model for End Stage Liver Disease Clinical Classification Test Name","MELD01TN","CDISC Clinical Classification MELD Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C120990"
"673","Modified Fatigue Impact Scale Questionnaire Test Code","Modified Fatigue Impact Scale test code.","false","C113858","Modified Fatigue Impact Scale Questionnaire Test Code","MFIS01TC","CDISC Questionnaire Modified Fatigue Impact Scale Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C113858"
"674","Modified Fatigue Impact Scale Questionnaire Test Name","Modified Fatigue Impact Scale test name.","false","C113857","Modified Fatigue Impact Scale Questionnaire Test Name","MFIS01TN","CDISC Questionnaire Modified Fatigue Impact Scale Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C113857"
"675","Modified Hachinski Ischemic Scale-NACC Version Questionnaire Test Code","Modified Hachinski Ischemic Scale-NACC Version test code.","false","C112445","Modified Hachinski Ischemic Scale-NACC Version Questionnaire Test Code","MHIS01TC","CDISC Questionnaire MHIS-NACC Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C112445"
